Station_ID,Lat,Long,Source_No,Agency,Contact,Data Link
VA_WQM_1BNKD-NC1-SOS,38.30895,-78.9491,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKD-NC5-FOSR,38.303,-78.96862,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKD-NC6-FOSR,38.30958,-78.92275,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKN-1-PTK,38.31472,-78.98705,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKN-2-PTK,38.3088,-78.96915,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKN-NC2-FOSR,38.30792,-78.966,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKN-NC3-FOSR,38.30868,-78.96895,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKW001.97,38.483333,-78.516144,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNKW-NAKED01-PATC,38.483972,-78.506527,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNPC000.02,38.84611,-78.52944,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH000.18,38.298056,-78.810278,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH004.39,38.281944,-78.851389,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH009.23,38.309083,-78.913278,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH014.08,38.34389,-78.91583,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH014.48,38.345,-78.92167,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH015.45,38.342583,-78.9325,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH021.00,38.38417,-78.98861,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH026.23,38.394944,-79.031167,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH029.30,38.386389,-79.068333,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH036.96,38.36111,-79.15917,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH037.23,38.36378,-79.163,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH045.36,38.328056,-79.225278,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH046.56,38.33238,-79.23751,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH046.75,38.33917,-79.24528,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH-GA36-FOSR,38.3065,-78.8933,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH-GA37-FOSR,38.3344,-79.239,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH-JR04-FOSR,38.3949,-79.0309,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH-JR09-FOSR,38.3453,-78.9331,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BNTH-JR11-FOSR,38.3444,-78.9166,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BOVL-FP15-FOSR,38.806,-78.34877,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPCD000.20,38.22833,-78.88361,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPCD001.03,38.21917,-78.87528,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPDY-CC05-FOSR,39.02353,-78.45993,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPGE000.09,39.078056,-78.044722,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPGE-FC09-FOSR,39.09322,-78.05047,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPGH000.29,38.90262,-78.4845,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPGH000.60,38.90389,-78.48639,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPGH-NS22-FOSR,38.913,-78.5075,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPHY-NS17-FOSR,38.9469,-78.3941,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPLR000.08,38.34556,-78.92556,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPLR000.16,38.34583,-78.92583,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPLR-JR10-FOSR,38.3466,-78.9253,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPNE000.04,38.015833,-79.114167,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPNE002.01,37.994167,-79.133889,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPOG000.30,38.164722,-79.010556,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPOG002.00,38.18,-79.033056,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPOR-GA25-FOSR,37.9936,-79.146,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSG000.20,38.975,-78.26806,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSG001.36,38.95889,-78.26667,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSG018.13,38.8375,-78.408056,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSG031.99,38.731625,-78.527672,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSG-1-SOS,38.9511,-78.2945,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSG-FW40-FOSR,38.958864,-78.266739,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSG-NS51-FOSR,38.7723,-78.4791,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSG-NS68-FOSR,38.89235,-78.37052,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSS000.64,38.70529,-78.44551,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSS-FP06-FOSR,38.7081,-78.4562,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSS-FP07B-PCCM,38.6738,-78.3824,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSS-FP07-FOSR,38.7053,-78.4457,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSS-FP07-PCCM,38.7053,-78.4458,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BPSS-FP17-FOSR,38.7022,-78.4423,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BQAL004.30,38.40494,-78.70014,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BQAL005.04,38.405161,-78.712348,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BQAL005.09,38.405,-78.71333,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BQAL005.29,38.404722,-78.7175,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BQAL-GA51-FOSR,38.42068,-78.63958,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BRSC001.42,39.08889,-78.06472,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BRUN001.09,38.65742,-78.87072,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN022.63,39.12444,-77.89167,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN028.15,39.101667,-77.966,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN032.65,39.07919,-77.98669,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN037.23,39.05676,-77.98861,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN038.27,39.041222,-77.964528,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN048.00,38.95833,-78.12167,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN052.75,38.95744,-78.16292,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN053.63,38.9633,-78.1793,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN-FC01-FOSR,39.0412,-77.9995,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN-FC05-FOSR,39.1019,-77.9651,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSHN-FC08-FOSR,39.12392,-77.89119,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSKD003.18,38.571111,-79.138333,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMK004.84,38.602667,-78.932333,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT001.42,38.712222,-78.636389,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT001.53,38.71154,-78.63866,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT004.60,38.69389,-78.64333,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT006.62,38.67563,-78.64052,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT009.08,38.66084,-78.65511,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT019.26,38.58842,-78.70016,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT023.18,38.55722,-78.73222,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT026.41,38.5384,-78.75082,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT-NS42-FOSR,38.6411,-78.6566,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT-NS50-FOSR,38.6281,-78.6641,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT-NS55-FOSR,38.7125,-78.63611,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT-NS65-FOSR,38.66,-78.6563,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT-SC1-SOS,38.68454,-78.64122,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT-SC3-FOSR,38.68388,-78.64093,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSMT-SC4-FOSR,38.68838,-78.64018,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSNN000.18,38.34925,-78.70756,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSPR000.40,39.06583,-78.00361,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSPR003.13,39.06705,-78.03683,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSPR-FC02-FOSR,39.0657,-78.0032,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSRT000.10,38.770556,-78.748889,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSSF000.19,38.94333,-78.19278,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSSF003.50,38.91306,-78.21,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSSF003.56,38.91361,-78.21,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
VA_WQM_1BSSF009.58,38.878889,-78.265278,ICPRB_40DEQ3,VA DEQ,"Cleo L. Stevens, 804-698-4191, Cleo.Stevens@deq.virginia.gov",http://www.deq.state.va.us/ConnectWithDEQ/VEGIS/VEGISDatasets.aspx
